date,product_id,region,category,weather_condition,daily_sales,price,promotion
2022-01-05,P0010,West,Clothing,Sunny,95,14.93,0
2022-01-05,P0011,East,Electronics,Snowy,255,22.22,1
2022-01-05,P0012,East,Toys,Cloudy,132,57.69,0
2022-01-05,P0013,East,Furniture,Rainy,234,80.36,1
2022-01-05,P0014,South,Furniture,Rainy,42,40.6,1
2022-01-05,P0015,South,Furniture,Snowy,25,86.8,0
2022-01-05,P0016,North,Toys,Snowy,30,30.33,1
2022-01-05,P0017,East,Toys,Snowy,28,29.03,0
2022-01-05,P0018,South,Groceries,Cloudy,38,97.97,0
2022-01-05,P0019,West,Toys,Sunny,149,31.18,1
2022-01-05,P0020,North,Groceries,Rainy,192,65.34,0
2022-01-05,P0001,North,Toys,Cloudy,198,57.58,0
2022-01-05,P0002,North,Electronics,Rainy,83,54.02,0
2022-01-05,P0003,North,Furniture,Snowy,97,69.96,1
2022-01-05,P0004,North,Toys,Sunny,173,51.07,1
2022-01-05,P0005,East,Electronics,Rainy,69,99.12,1
2022-01-05,P0006,East,Furniture,Sunny,256,77.59,0
2022-01-05,P0007,North,Electronics,Snowy,246,87.6,0
2022-01-05,P0008,South,Clothing,Cloudy,332,43.67,1
2022-01-05,P0009,North,Toys,Rainy,325,89.52,0
2022-01-05,P0010,East,Groceries,Snowy,53,12.89,1
2022-01-05,P0011,West,Groceries,Sunny,17,92.7,0
2022-01-05,P0012,West,Toys,Snowy,223,31.47,0
2022-01-05,P0013,West,Electronics,Cloudy,95,89.52,0
2022-01-05,P0014,North,Toys,Sunny,225,54.44,0
2022-01-05,P0015,East,Groceries,Sunny,216,21.75,0
2022-01-05,P0016,North,Electronics,Rainy,324,60.8,1
2022-01-05,P0017,South,Toys,Sunny,75,60.17,0
2022-01-05,P0018,West,Electronics,Rainy,158,19.17,1
2022-01-05,P0019,West,Electronics,Snowy,55,45.92,0
2022-01-05,P0020,South,Toys,Cloudy,131,23.85,0
2022-01-05,P0001,South,Toys,Cloudy,74,40.47,0
2022-01-05,P0002,West,Toys,Snowy,59,26.25,1
2022-01-05,P0003,South,Electronics,Rainy,150,82.08,0
2022-01-05,P0004,North,Groceries,Sunny,135,50.59,0
2022-01-05,P0005,West,Toys,Rainy,79,49.08,0
2022-01-05,P0006,South,Groceries,Rainy,62,12.38,1
2022-01-05,P0007,East,Clothing,Cloudy,130,49.02,0
2022-01-05,P0008,North,Toys,Sunny,74,27.8,1
2022-01-05,P0009,West,Clothing,Rainy,16,59.13,0
2022-01-05,P0010,North,Furniture,Cloudy,342,43.1,1
2022-01-05,P0011,South,Electronics,Cloudy,48,13.33,0
2022-01-05,P0012,East,Clothing,Snowy,224,98.66,0
2022-01-05,P0013,South,Electronics,Rainy,64,39.8,1
2022-01-05,P0014,North,Toys,Rainy,322,86.26,0
2022-01-05,P0015,South,Toys,Snowy,264,85.81,1
2022-01-05,P0016,West,Electronics,Rainy,343,58.21,0
2022-01-05,P0017,East,Groceries,Cloudy,15,74.42,0
2022-01-05,P0018,East,Toys,Sunny,90,53.06,0
2022-01-05,P0019,South,Clothing,Snowy,143,61.9,0
2022-01-05,P0020,South,Groceries,Cloudy,36,53.65,1
2022-01-06,P0001,East,Electronics,Snowy,37,91.05,0
2022-01-06,P0002,East,Furniture,Rainy,230,47.32,0
2022-01-06,P0003,West,Toys,Sunny,58,54.78,0
2022-01-06,P0004,West,Furniture,Snowy,305,41.72,0
2022-01-06,P0005,East,Groceries,Snowy,120,37.57,1
2022-01-06,P0006,West,Toys,Rainy,2,83.4,1
2022-01-06,P0007,South,Electronics,Sunny,35,99.12,1
2022-01-06,P0008,West,Clothing,Cloudy,171,34.4,0
2022-01-06,P0009,East,Furniture,Snowy,195,59.33,1
2022-01-06,P0010,East,Clothing,Cloudy,97,33.79,1
2022-01-06,P0011,East,Toys,Cloudy,177,60.79,1
2022-01-06,P0012,North,Groceries,Rainy,1,63.21,0
2022-01-06,P0013,West,Furniture,Rainy,181,64.04,0
2022-01-06,P0014,South,Furniture,Rainy,100,46.65,0
2022-01-06,P0015,South,Furniture,Cloudy,1,92.22,0
2022-01-06,P0016,East,Clothing,Cloudy,429,28.27,1
2022-01-06,P0017,West,Electronics,Rainy,26,22.57,1
2022-01-06,P0018,East,Electronics,Snowy,176,81.55,0
2022-01-06,P0019,South,Furniture,Rainy,15,96.19,1
2022-01-06,P0020,North,Clothing,Rainy,2,79.76,0
2022-01-06,P0001,West,Furniture,Sunny,81,28.58,1
2022-01-06,P0002,North,Toys,Cloudy,23,48.84,1
2022-01-06,P0003,East,Clothing,Rainy,65,60.75,0
2022-01-06,P0004,East,Groceries,Rainy,62,58.46,0
2022-01-06,P0005,South,Clothing,Rainy,76,17.93,1
2022-01-06,P0006,West,Toys,Rainy,136,49.22,0
2022-01-06,P0007,North,Furniture,Snowy,255,43.87,0
2022-01-06,P0008,South,Groceries,Snowy,244,63.54,0
2022-01-06,P0009,East,Toys,Cloudy,173,40.94,1
2022-01-06,P0010,East,Toys,Sunny,330,65.09,0
2022-01-06,P0011,South,Clothing,Sunny,95,69.04,0
2022-01-06,P0012,South,Groceries,Snowy,144,43.15,0
2022-01-06,P0013,East,Groceries,Cloudy,350,49.42,0
2022-01-06,P0014,North,Groceries,Cloudy,240,76.27,1
2022-01-06,P0015,East,Furniture,Cloudy,210,22.01,1
2022-01-06,P0016,West,Furniture,Snowy,59,91.94,1
2022-01-06,P0017,South,Groceries,Rainy,57,26.93,1
2022-01-06,P0018,North,Clothing,Rainy,57,93.1,1
2022-01-06,P0019,North,Electronics,Sunny,283,42.65,1
2022-01-06,P0020,West,Clothing,Cloudy,203,99.48,1
2022-01-06,P0001,West,Furniture,Cloudy,170,96.28,1
2022-01-06,P0002,East,Electronics,Snowy,30,55.36,1
2022-01-06,P0003,South,Furniture,Rainy,180,25.18,1
2022-01-06,P0004,North,Toys,Cloudy,211,61.36,1
2022-01-06,P0005,East,Toys,Sunny,243,83.39,1
2022-01-06,P0006,South,Clothing,Cloudy,7,10.97,0
2022-01-06,P0007,South,Furniture,Rainy,9,11.77,1
2022-01-06,P0008,South,Furniture,Sunny,231,23.44,0
2022-01-06,P0009,West,Electronics,Cloudy,11,15.82,1
2022-01-06,P0010,North,Clothing,Rainy,18,55.5,0
2022-01-06,P0011,East,Clothing,Sunny,144,58.31,0
2022-01-06,P0012,West,Furniture,Sunny,26,61.61,0
2022-01-06,P0013,South,Toys,Cloudy,61,83.41,1
2022-01-06,P0014,South,Furniture,Cloudy,80,45.22,1
2022-01-06,P0015,North,Furniture,Rainy,476,20.66,1
2022-01-06,P0016,North,Groceries,Rainy,316,41.15,1
2022-01-06,P0017,South,Toys,Cloudy,162,75.06,1
2022-01-06,P0018,North,Furniture,Sunny,51,11.07,0
2022-01-06,P0019,North,Furniture,Rainy,37,51.51,1
2022-01-06,P0020,West,Electronics,Rainy,63,95.0,0
2022-01-06,P0001,South,Groceries,Cloudy,101,16.86,0
2022-01-06,P0002,East,Toys,Rainy,105,20.2,0
2022-01-06,P0003,South,Furniture,Snowy,134,38.42,0
2022-01-06,P0004,North,Electronics,Snowy,50,83.19,1
2022-01-06,P0005,East,Furniture,Cloudy,220,79.42,0
2022-01-06,P0006,North,Clothing,Snowy,260,79.07,1
2022-01-06,P0007,North,Groceries,Rainy,80,68.16,1
2022-01-06,P0008,South,Clothing,Snowy,167,13.17,0
2022-01-06,P0009,North,Furniture,Sunny,166,90.13,0
2022-01-06,P0010,North,Clothing,Cloudy,49,97.69,0
2022-01-06,P0011,West,Electronics,Sunny,26,46.28,1
2022-01-06,P0012,North,Clothing,Cloudy,73,77.85,0
2022-01-06,P0013,West,Toys,Cloudy,257,23.32,0
2022-01-06,P0014,East,Groceries,Rainy,50,75.87,0
2022-01-06,P0015,West,Furniture,Snowy,49,90.79,1
2022-01-06,P0016,West,Electronics,Snowy,24,81.37,1
2022-01-06,P0017,South,Electronics,Rainy,192,33.34,1
2022-01-06,P0018,South,Electronics,Rainy,47,95.48,0
2022-01-06,P0019,South,Furniture,Cloudy,325,33.58,1
2022-01-06,P0020,West,Furniture,Cloudy,150,29.27,0
2022-01-06,P0001,West,Clothing,Rainy,195,34.92,1
2022-01-06,P0002,South,Furniture,Rainy,35,92.42,0
2022-01-06,P0003,West,Clothing,Rainy,96,60.14,0
2022-01-06,P0004,East,Electronics,Sunny,219,69.02,0
2022-01-06,P0005,East,Toys,Snowy,14,52.41,1
2022-01-06,P0006,South,Toys,Rainy,14,58.85,1
2022-01-06,P0007,West,Groceries,Snowy,39,58.4,0
2022-01-06,P0008,West,Toys,Rainy,162,81.97,0
2022-01-06,P0009,South,Toys,Sunny,70,46.58,1
2022-01-06,P0010,South,Toys,Snowy,64,53.15,0
2022-01-06,P0011,South,Clothing,Rainy,83,86.35,0
2022-01-06,P0012,South,Groceries,Cloudy,171,57.72,1
2022-01-06,P0013,South,Furniture,Snowy,101,89.13,1
2022-01-06,P0014,West,Furniture,Snowy,128,25.88,0
2022-01-06,P0015,East,Electronics,Rainy,7,38.71,0
2022-01-06,P0016,South,Clothing,Cloudy,15,97.79,0
2022-01-06,P0017,East,Furniture,Snowy,250,49.83,0
2022-01-06,P0018,East,Furniture,Snowy,192,41.02,1
2022-01-06,P0019,North,Toys,Rainy,149,50.18,0
2022-01-06,P0020,West,Furniture,Sunny,7,92.93,1
2022-01-07,P0001,North,Furniture,Sunny,107,53.99,1
2022-01-07,P0002,North,Clothing,Rainy,115,80.82,0
2022-01-07,P0003,North,Electronics,Sunny,32,63.07,0
2022-01-07,P0004,West,Furniture,Snowy,307,10.74,0
2022-01-07,P0005,West,Clothing,Cloudy,92,29.63,0
2022-01-07,P0006,South,Furniture,Rainy,23,27.88,1
2022-01-07,P0007,North,Clothing,Rainy,429,50.47,1
2022-01-07,P0008,East,Clothing,Rainy,64,37.99,0
2022-01-07,P0009,West,Electronics,Snowy,242,48.3,0
2022-01-07,P0010,East,Groceries,Cloudy,20,55.07,0
2022-01-07,P0011,North,Clothing,Snowy,102,73.88,1
2022-01-07,P0012,South,Groceries,Snowy,118,65.47,0
2022-01-07,P0013,North,Toys,Snowy,71,37.22,0
2022-01-07,P0014,East,Electronics,Cloudy,115,51.17,1
2022-01-07,P0015,East,Electronics,Rainy,128,12.36,0
2022-01-07,P0016,East,Clothing,Sunny,161,82.49,1
2022-01-07,P0017,South,Furniture,Snowy,66,13.81,1
2022-01-07,P0018,South,Toys,Cloudy,87,58.5,1
2022-01-07,P0019,South,Toys,Rainy,46,65.57,1
2022-01-07,P0020,West,Electronics,Rainy,124,52.47,0
2022-01-07,P0001,West,Toys,Snowy,150,85.79,0
2022-01-07,P0002,East,Furniture,Snowy,67,73.73,0
2022-01-07,P0003,West,Electronics,Snowy,72,42.82,1
2022-01-07,P0004,East,Groceries,Snowy,114,93.78,0
2022-01-07,P0005,South,Furniture,Rainy,119,42.56,0
2022-01-07,P0006,North,Toys,Cloudy,68,38.51,0
2022-01-07,P0007,South,Electronics,Cloudy,211,49.35,1
2022-01-07,P0008,North,Toys,Cloudy,46,96.55,1
2022-01-07,P0009,South,Groceries,Rainy,117,72.01,0
2022-01-07,P0010,South,Groceries,Cloudy,116,85.36,1
2022-01-07,P0011,West,Clothing,Rainy,53,30.33,1
2022-01-07,P0012,West,Toys,Cloudy,137,80.92,0
2022-01-07,P0013,West,Furniture,Cloudy,143,45.69,1
2022-01-07,P0014,East,Electronics,Sunny,152,39.53,1
2022-01-07,P0015,South,Electronics,Snowy,39,74.81,1
2022-01-07,P0016,South,Furniture,Cloudy,211,41.54,0
2022-01-07,P0017,South,Electronics,Rainy,100,79.73,1
2022-01-07,P0018,East,Furniture,Rainy,73,78.75,0
2022-01-07,P0019,North,Groceries,Rainy,122,12.31,0
2022-01-07,P0020,West,Groceries,Snowy,86,61.14,0
2022-01-07,P0001,North,Clothing,Rainy,39,66.68,1
2022-01-07,P0002,West,Furniture,Rainy,145,84.95,0
2022-01-07,P0003,South,Clothing,Sunny,4,85.2,1
2022-01-07,P0004,North,Furniture,Rainy,8,42.9,1
2022-01-07,P0005,South,Toys,Rainy,298,82.07,1
2022-01-07,P0006,East,Electronics,Rainy,175,73.39,1
2022-01-07,P0007,South,Groceries,Sunny,177,40.45,1
2022-01-07,P0008,South,Electronics,Rainy,154,12.48,0
2022-01-07,P0009,East,Furniture,Rainy,24,32.44,1
2022-01-07,P0010,North,Furniture,Sunny,63,61.85,0
2022-01-07,P0011,West,Electronics,Rainy,29,35.12,0
2022-01-07,P0012,South,Clothing,Cloudy,52,14.89,1
2022-01-07,P0013,South,Groceries,Sunny,59,18.4,1
2022-01-07,P0014,East,Groceries,Snowy,48,83.95,1
2022-01-07,P0015,West,Toys,Sunny,71,83.65,0
2022-01-07,P0016,East,Electronics,Sunny,86,16.24,0
2022-01-07,P0017,North,Clothing,Snowy,12,34.38,1
2022-01-07,P0018,East,Electronics,Sunny,336,72.54,0
2022-01-07,P0019,South,Furniture,Sunny,35,80.19,1
2022-01-07,P0020,South,Toys,Snowy,20,93.99,0
2022-01-07,P0001,West,Toys,Rainy,13,91.6,0
2022-01-07,P0002,North,Toys,Sunny,46,79.31,1
2022-01-07,P0003,North,Electronics,Cloudy,49,63.03,0
2022-01-07,P0004,East,Groceries,Rainy,92,44.43,0
2022-01-07,P0005,North,Clothing,Snowy,108,80.61,1
2022-01-07,P0006,East,Groceries,Cloudy,343,59.12,0
2022-01-07,P0007,North,Groceries,Sunny,83,43.98,0
2022-01-07,P0008,East,Toys,Rainy,72,32.77,0
2022-01-07,P0009,South,Clothing,Cloudy,186,48.29,1
2022-01-07,P0010,South,Groceries,Cloudy,50,54.76,1
2022-01-07,P0011,North,Clothing,Snowy,80,82.63,1
2022-01-07,P0012,West,Clothing,Sunny,36,83.16,1
2022-01-07,P0013,North,Groceries,Snowy,188,88.58,0
2022-01-07,P0014,South,Toys,Cloudy,227,60.49,0
2022-01-07,P0015,South,Groceries,Cloudy,174,99.47,0
2022-01-07,P0016,North,Furniture,Rainy,139,82.21,0
2022-01-07,P0017,South,Furniture,Rainy,4,94.56,1
2022-01-07,P0018,North,Furniture,Sunny,70,66.34,1
2022-01-07,P0019,North,Groceries,Snowy,12,77.11,1
2022-01-07,P0020,North,Toys,Rainy,162,94.18,0
2022-01-07,P0001,East,Groceries,Snowy,97,41.28,1
2022-01-07,P0002,West,Electronics,Rainy,297,71.78,0
2022-01-07,P0003,South,Furniture,Snowy,197,31.15,0
2022-01-07,P0004,West,Clothing,Snowy,32,85.3,0
2022-01-07,P0005,South,Toys,Rainy,131,60.88,1
2022-01-07,P0006,East,Electronics,Snowy,284,49.36,0
2022-01-07,P0007,North,Toys,Cloudy,246,76.42,0
2022-01-07,P0008,North,Clothing,Snowy,139,95.46,1
2022-01-07,P0009,West,Furniture,Cloudy,182,25.51,1
2022-01-07,P0010,South,Furniture,Sunny,164,61.24,1
2022-01-07,P0011,South,Furniture,Sunny,438,81.95,0
2022-01-07,P0012,South,Groceries,Rainy,59,51.76,1
2022-01-07,P0013,North,Toys,Cloudy,88,47.68,1
2022-01-07,P0014,West,Electronics,Snowy,211,61.07,1
2022-01-07,P0015,East,Electronics,Cloudy,161,63.13,0
2022-01-07,P0016,North,Furniture,Cloudy,111,38.22,0
2022-01-07,P0017,East,Groceries,Snowy,186,78.41,1
2022-01-07,P0018,East,Clothing,Sunny,30,44.62,1
2022-01-07,P0019,East,Furniture,Rainy,33,31.44,1
2022-01-07,P0020,West,Groceries,Rainy,126,38.55,0
2022-01-08,P0001,East,Furniture,Cloudy,2,66.3,1
2022-01-08,P0002,South,Groceries,Rainy,33,72.12,0
2022-01-08,P0003,East,Electronics,Rainy,123,39.4,1
2022-01-08,P0004,North,Toys,Rainy,79,40.63,0
2022-01-08,P0005,West,Groceries,Rainy,217,20.73,1
2022-01-08,P0006,East,Electronics,Cloudy,14,53.8,0
2022-01-08,P0007,North,Furniture,Sunny,172,13.51,1
2022-01-08,P0008,North,Toys,Cloudy,58,14.55,0
2022-01-08,P0009,South,Electronics,Cloudy,162,22.53,0
2022-01-08,P0010,North,Furniture,Rainy,186,64.49,1
2022-01-08,P0011,South,Furniture,Cloudy,106,22.11,1
2022-01-08,P0012,North,Furniture,Snowy,229,79.77,1
2022-01-08,P0013,South,Electronics,Rainy,261,76.62,0
2022-01-08,P0014,South,Furniture,Cloudy,142,49.74,0
2022-01-08,P0015,South,Groceries,Sunny,255,10.98,0
2022-01-08,P0016,South,Electronics,Cloudy,42,32.13,0
2022-01-08,P0017,North,Clothing,Rainy,248,42.26,1
2022-01-08,P0018,West,Furniture,Snowy,58,79.68,0
2022-01-08,P0019,South,Furniture,Rainy,127,12.22,0
2022-01-08,P0020,South,Groceries,Cloudy,151,65.67,1
2022-01-08,P0001,North,Groceries,Rainy,341,90.22,1
2022-01-08,P0002,North,Toys,Cloudy,134,91.27,0
2022-01-08,P0003,West,Electronics,Sunny,64,75.69,1
2022-01-08,P0004,East,Groceries,Cloudy,298,41.52,0
2022-01-08,P0005,South,Toys,Cloudy,107,35.32,1
2022-01-08,P0006,South,Groceries,Cloudy,233,52.87,0
2022-01-08,P0007,South,Furniture,Snowy,18,74.31,0
2022-01-08,P0008,South,Electronics,Sunny,278,74.62,0
2022-01-08,P0009,West,Groceries,Sunny,241,68.99,0
2022-01-08,P0010,West,Toys,Rainy,23,91.77,1
2022-01-08,P0011,South,Electronics,Snowy,7,92.43,0
2022-01-08,P0012,North,Clothing,Rainy,13,35.54,1
2022-01-08,P0013,North,Furniture,Cloudy,91,97.17,1
2022-01-08,P0014,South,Clothing,Cloudy,25,70.89,0
2022-01-08,P0015,West,Toys,Rainy,117,74.19,0
2022-01-08,P0016,South,Clothing,Cloudy,34,24.24,1
2022-01-08,P0017,West,Groceries,Sunny,153,81.09,0
2022-01-08,P0018,South,Clothing,Cloudy,351,97.91,0
2022-01-08,P0019,West,Toys,Rainy,285,20.87,1
2022-01-08,P0020,East,Toys,Rainy,188,89.75,0
2022-01-08,P0001,South,Clothing,Snowy,264,72.31,1
2022-01-08,P0002,East,Furniture,Rainy,50,75.25,1
2022-01-08,P0003,North,Electronics,Sunny,12,46.2,1
2022-01-08,P0004,East,Clothing,Cloudy,250,29.64,1
2022-01-08,P0005,South,Furniture,Sunny,271,73.61,0
2022-01-08,P0006,East,Clothing,Rainy,189,74.7,1
2022-01-08,P0007,West,Groceries,Sunny,324,73.57,1
2022-01-08,P0008,East,Clothing,Sunny,454,19.84,0
2022-01-08,P0009,West,Electronics,Rainy,104,84.48,1
2022-01-08,P0010,East,Groceries,Snowy,6,88.54,1
2022-01-08,P0011,East,Furniture,Snowy,480,74.14,0
2022-01-08,P0012,West,Furniture,Snowy,3,16.46,1
2022-01-08,P0013,South,Groceries,Sunny,11,87.77,1
2022-01-08,P0014,West,Furniture,Cloudy,60,20.31,0
2022-01-08,P0015,South,Electronics,Cloudy,47,97.72,0
2022-01-08,P0016,East,Clothing,Cloudy,36,26.65,1
2022-01-08,P0017,North,Electronics,Snowy,85,15.63,0
2022-01-08,P0018,South,Toys,Snowy,61,53.53,0
2022-01-08,P0019,South,Toys,Snowy,66,22.67,0
2022-01-08,P0020,South,Electronics,Cloudy,119,21.01,1
2022-01-08,P0001,East,Clothing,Cloudy,23,24.71,1
2022-01-08,P0002,South,Toys,Rainy,25,83.18,0
2022-01-08,P0003,North,Groceries,Snowy,214,22.27,1
2022-01-08,P0004,West,Furniture,Rainy,450,88.87,0
2022-01-08,P0005,South,Groceries,Snowy,148,11.43,0
2022-01-08,P0006,North,Furniture,Snowy,69,20.5,0
2022-01-08,P0007,North,Electronics,Cloudy,97,56.84,0
2022-01-08,P0008,North,Groceries,Rainy,161,39.81,1
2022-01-08,P0009,North,Clothing,Sunny,97,65.64,1
2022-01-08,P0010,North,Electronics,Cloudy,170,15.27,0
2022-01-08,P0011,West,Toys,Snowy,132,32.2,1
2022-01-08,P0012,East,Furniture,Sunny,145,92.42,0
2022-01-08,P0013,West,Electronics,Snowy,331,20.13,1
2022-01-08,P0014,East,Furniture,Snowy,256,51.94,0
2022-01-08,P0015,North,Electronics,Sunny,135,19.51,1
2022-01-08,P0016,North,Electronics,Cloudy,163,81.94,1
2022-01-08,P0017,South,Toys,Rainy,105,94.97,0
2022-01-08,P0018,West,Toys,Cloudy,39,65.26,1
2022-01-08,P0019,East,Groceries,Cloudy,41,21.49,1
2022-01-08,P0020,West,Groceries,Sunny,59,30.67,1
2022-01-08,P0001,North,Toys,Sunny,53,21.2,0
2022-01-08,P0002,West,Clothing,Cloudy,149,48.65,1
2022-01-08,P0003,East,Toys,Cloudy,208,61.05,1
2022-01-08,P0004,South,Electronics,Rainy,61,57.98,1
2022-01-08,P0005,East,Groceries,Sunny,211,10.83,1
2022-01-08,P0006,North,Furniture,Snowy,223,61.72,1
2022-01-08,P0007,South,Toys,Sunny,93,42.82,0
2022-01-08,P0008,West,Groceries,Snowy,150,74.0,1
2022-01-08,P0009,East,Toys,Sunny,147,21.5,1
2022-01-08,P0010,East,Clothing,Cloudy,209,72.32,1
2022-01-08,P0011,North,Groceries,Rainy,40,50.72,0
2022-01-08,P0012,West,Toys,Sunny,8,44.41,1
2022-01-08,P0013,West,Groceries,Sunny,241,95.4,1
2022-01-08,P0014,West,Groceries,Sunny,8,72.93,0
2022-01-08,P0015,South,Groceries,Rainy,230,96.08,0
2022-01-08,P0016,South,Clothing,Sunny,89,19.72,1
2022-01-08,P0017,East,Clothing,Cloudy,116,60.49,1
2022-01-08,P0018,East,Furniture,Sunny,125,88.88,0
2022-01-08,P0019,South,Furniture,Snowy,83,42.53,1
2022-01-08,P0020,West,Groceries,Sunny,96,20.84,1
2022-01-09,P0001,South,Electronics,Sunny,350,41.72,1
2022-01-09,P0002,North,Clothing,Cloudy,9,96.33,1
2022-01-09,P0003,East,Toys,Sunny,153,18.67,1
2022-01-09,P0004,West,Groceries,Snowy,5,64.74,0
2022-01-09,P0005,North,Toys,Sunny,343,83.56,0
2022-01-09,P0006,North,Groceries,Rainy,45,59.23,0
2022-01-09,P0007,South,Electronics,Sunny,81,34.2,1
2022-01-09,P0008,East,Clothing,Snowy,194,83.93,0
2022-01-09,P0009,West,Clothing,Cloudy,169,75.93,1
2022-01-09,P0010,South,Toys,Cloudy,40,69.78,1
2022-01-09,P0011,North,Groceries,Cloudy,106,52.18,1
2022-01-09,P0012,South,Electronics,Rainy,50,13.88,0
2022-01-09,P0013,North,Toys,Sunny,85,44.84,0
2022-01-09,P0014,East,Electronics,Snowy,51,78.24,0
2022-01-09,P0015,East,Toys,Snowy,342,44.74,1
2022-01-09,P0016,East,Electronics,Cloudy,98,52.49,1
2022-01-09,P0017,North,Electronics,Snowy,418,91.79,1
2022-01-09,P0018,North,Clothing,Rainy,316,52.06,0
2022-01-09,P0019,West,Groceries,Snowy,284,37.43,0
2022-01-09,P0020,North,Toys,Cloudy,55,10.99,0
2022-01-09,P0001,South,Groceries,Cloudy,155,78.43,1
2022-01-09,P0002,North,Toys,Rainy,29,96.63,1
2022-01-09,P0003,North,Electronics,Snowy,50,58.55,0
2022-01-09,P0004,East,Electronics,Rainy,137,60.26,1
2022-01-09,P0005,South,Toys,Sunny,242,94.9,1
2022-01-09,P0006,South,Groceries,Cloudy,71,95.07,1
2022-01-09,P0007,East,Clothing,Cloudy,237,91.4,0
2022-01-09,P0008,West,Electronics,Cloudy,45,81.13,1
2022-01-09,P0009,North,Electronics,Cloudy,252,72.99,1
2022-01-09,P0010,South,Electronics,Cloudy,222,11.3,0
2022-01-09,P0011,East,Clothing,Snowy,334,91.41,1
2022-01-09,P0012,South,Electronics,Cloudy,45,51.28,0
2022-01-09,P0013,West,Furniture,Sunny,270,26.81,1
2022-01-09,P0014,North,Toys,Snowy,87,23.4,1
2022-01-09,P0015,West,Electronics,Sunny,270,71.86,0
2022-01-09,P0016,North,Furniture,Sunny,178,52.98,1
2022-01-09,P0017,South,Electronics,Snowy,50,48.77,1
2022-01-09,P0018,West,Furniture,Sunny,95,45.68,1
2022-01-09,P0019,West,Clothing,Sunny,45,15.25,0
2022-01-09,P0020,East,Clothing,Snowy,391,99.92,1
2022-01-09,P0001,East,Clothing,Snowy,112,84.48,0
2022-01-09,P0002,North,Groceries,Sunny,337,45.42,0
2022-01-09,P0003,East,Groceries,Rainy,98,71.37,1
2022-01-09,P0004,East,Electronics,Snowy,34,30.87,1
2022-01-09,P0005,West,Furniture,Cloudy,4,60.22,1
2022-01-09,P0006,East,Toys,Rainy,65,82.33,0
2022-01-09,P0007,North,Clothing,Cloudy,21,51.57,1
2022-01-09,P0008,South,Clothing,Cloudy,100,22.73,1
2022-01-09,P0009,South,Electronics,Snowy,331,32.9,0
2022-01-09,P0010,East,Toys,Rainy,40,85.57,0
2022-01-09,P0011,West,Clothing,Cloudy,48,87.39,1
2022-01-09,P0012,East,Electronics,Sunny,393,78.81,1
2022-01-09,P0013,East,Groceries,Cloudy,116,26.29,1
2022-01-09,P0014,West,Electronics,Rainy,198,82.3,0
2022-01-09,P0015,South,Electronics,Snowy,67,15.65,1
2022-01-09,P0016,West,Clothing,Sunny,55,63.07,0
2022-01-09,P0017,North,Clothing,Snowy,312,27.22,0
2022-01-09,P0018,North,Groceries,Cloudy,169,35.56,1
2022-01-09,P0019,West,Furniture,Snowy,141,32.55,0
2022-01-09,P0020,North,Electronics,Sunny,225,83.51,1
2022-01-09,P0001,West,Clothing,Rainy,253,80.62,0
2022-01-09,P0002,North,Toys,Snowy,74,98.46,1
2022-01-09,P0003,East,Toys,Snowy,58,89.88,0
2022-01-09,P0004,North,Electronics,Snowy,117,52.5,1
2022-01-09,P0005,East,Electronics,Cloudy,242,97.22,1
2022-01-09,P0006,East,Electronics,Sunny,97,65.21,0
2022-01-09,P0007,West,Clothing,Cloudy,239,59.25,1
2022-01-09,P0008,West,Clothing,Rainy,307,46.11,0
2022-01-09,P0009,North,Toys,Rainy,250,88.74,0
2022-01-09,P0010,North,Furniture,Rainy,57,72.52,1
2022-01-09,P0011,East,Furniture,Rainy,156,34.38,0
2022-01-09,P0012,South,Toys,Snowy,175,53.55,0
2022-01-09,P0013,South,Electronics,Rainy,6,40.8,1
2022-01-09,P0014,West,Toys,Snowy,3,22.99,0
2022-01-09,P0015,North,Electronics,Rainy,14,94.54,1
2022-01-09,P0016,North,Toys,Rainy,85,45.82,0
2022-01-09,P0017,West,Toys,Snowy,222,75.5,1
2022-01-09,P0018,East,Groceries,Rainy,259,19.47,1
2022-01-09,P0019,South,Furniture,Rainy,59,89.82,1
2022-01-09,P0020,West,Toys,Snowy,245,61.06,1
2022-01-09,P0001,West,Toys,Rainy,408,89.6,0
2022-01-09,P0002,East,Clothing,Rainy,178,78.44,0
2022-01-09,P0003,West,Clothing,Sunny,28,13.88,0
2022-01-09,P0004,West,Toys,Sunny,72,21.72,0
2022-01-09,P0005,North,Furniture,Rainy,101,90.11,0
2022-01-09,P0006,South,Clothing,Snowy,151,55.34,1
2022-01-09,P0007,East,Electronics,Sunny,384,40.06,0
2022-01-09,P0008,North,Furniture,Rainy,123,49.76,0
2022-01-09,P0009,South,Toys,Snowy,207,88.92,0
2022-01-09,P0010,East,Toys,Snowy,98,91.41,1
2022-01-09,P0011,East,Clothing,Sunny,338,54.48,0
2022-01-09,P0012,West,Groceries,Cloudy,152,95.44,0
2022-01-09,P0013,North,Clothing,Sunny,253,41.74,1
2022-01-09,P0014,South,Electronics,Sunny,304,55.76,0
2022-01-09,P0015,West,Electronics,Rainy,19,10.4,0
2022-01-09,P0016,North,Clothing,Snowy,222,41.91,1
2022-01-09,P0017,North,Electronics,Rainy,200,50.57,0
2022-01-09,P0018,North,Electronics,Rainy,113,79.83,0
2022-01-09,P0019,East,Furniture,Snowy,148,34.29,0
